id,title,status,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,average_rating,ratings_count,release_year
298618,The Flash,Released,268375616,144,FALSE,/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,300000000,https://www.dc.com/theflash,tt0439572,en,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,Worlds collide.,"Action, Adventure, Science Fiction","Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",United States of America,"English, Spanish, Russian","hero, secret identity, superhero, based on comic, superhuman, super power, aftercreditsstinger, butterfly effect, dc extended universe (dceu), superhuman abilities, loss of mother, absurd",6.898,2959,2023
617653,The Last Duel,Released,30500000,153,FALSE,/4LrL40XecjGLRpX5I2gzMTUt04l.jpg,100000000,https://www.20thcenturystudios.com/movies/the-last-duel,tt4244994,en,The Last Duel,"King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",/zjrJE0fpzPvX8saJXj8VNfcjBoU.jpg,The true story of a woman who defied a nation and made history.,"History, Drama, Action","20th Century Studios, Scott Free Productions, Pearl Street Films, TSG Entertainment","United Kingdom, United States of America","French, Romanian, English","based on novel or book, castle, male friendship, normandy, france, based on true story, trial, battlefield, knight, duel, battle, historical, catholic, sword duel, rape and revenge, historical drama, trial by combat, nobleman, squire, 14th century, knighthood, medieval france, medieval times, noble",7.466,2953,2021
27582,The Mechanic,Released,51070807,93,FALSE,/dYb6kgvoGjUH59n2uB4eV9xqmKR.jpg,40000000,http://www.themechanicmovie.com/,tt0472399,en,The Mechanic,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when he is ordered to take out his mentor and close friend Harry, Bishop is anything but detached.",/k37axEHszFP9WOVvbozxF0r7X7g.jpg,Someone has to fix the problems.,"Action, Thriller, Crime","Scared Productions, CBS Films, Millennium Media, Nu Image, Winkler Films",United States of America,English,"chicago, illinois, research, martial arts, assassin, prostitute, airport, mentor, new orleans, louisiana, training, car crash, elite, remake, security, set up, mentor protégé relationship, contractor, vengeance, avenging son, colombia, best of the best",6.491,2952,2011
38408,Life As We Know It,Released,105734416,114,FALSE,/fMQGVBk0ZyzxMQOBGkUazCkvMMR.jpg,38000000,,tt1055292,en,Life As We Know It,"After a distastrous first date for caterer Holly and network sports director Messer, all they have is common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",/zLzS2aOqKsS0QvEaY6SfBw4VBqh.jpg,A comedy about taking it one step at a time.,"Comedy, Romance, Drama","Josephson Entertainment, Gold Circle Films",United States of America,English,"baby, loss of loved one, godmother, romantic comedy, parenthood, orphan, godfather, co-parenting, legal guardian",6.9,2949,2010
77016,End of Watch,Released,48126384,109,FALSE,/l53K8Fp1WcOMRL33CMsnnMUPiWg.jpg,7000000,https://uphe.com/movies/end-of-watch,tt1855199,en,End of Watch,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,/pDeVKQICkcdwwjHxGj0MeS14YJ6.jpg,Every moment of your life they stand watch,"Crime, Drama, Thriller","5150 Action, EFO Films, Exclusive Media, Hedge Fund Film Partners, Crave Films, Knightsbridge Entertainment, Le Grisbi Productions",United States of America,"English, Spanish","friendship, street gang, ambush, human trafficking, arrest, shootout, los angeles, california, brutality, gang member, rookie cop, u.s. marine, pregnant wife, found footage, bullet proof vest, medal of valor, police sergeant, felon, golden gun, video camera",7.323,2947,2012
50348,The Lincoln Lawyer,Released,85412898,119,FALSE,/j9QaQVuyQIEwckUbjHpAgA7E4jJ.jpg,40000000,http://www.thelincolnlawyermovie.com/,tt1189340,en,The Lincoln Lawyer,A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills.,/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg,This case is a dangerous game of life and death.,"Crime, Drama, Thriller","Sidney Kimmel Entertainment, Lionsgate, Lakeshore Entertainment",United States of America,English,"prostitute, based on novel or book, judge, upper class, homicide, video surveillance, arrest, jury, private investigator, lawyer, crime scene, courtroom, defense attorney, beverly hills, uncover truth, murder trial, trial lawyer, courtroom drama, bail hearing, murder of a prostitute, legal thriller, attorney, attorney client privilege, guilty client",7.192,2938,2011
228205,The Longest Ride,Released,63013281,128,FALSE,/gmCo8EaYhvHx2zRw70KcjhVA7wn.jpg,34000000,,tt2726560,en,The Longest Ride,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg,Two couples. Two love stories. One epic tale.,"Drama, Romance","Fox 2000 Pictures, Temple Hill Entertainment",United States of America,English,"based on novel or book, romance, art student, love, cowboy, injury, bull riding, young adult",7.584,2937,2015
393519,Raw,Released,4100000,99,FALSE,/zsZuywzNQo3sIfNeVJUUymzLPxy.jpg,3500000,,tt4954522,fr,Grave,"In Justine’s family everyone is a vet and a vegetarian. At 16, she’s a gifted teen ready to take on her first year in vet school, where her older sister also studies. There, she gets no time to settle: hazing starts right away. Justine is forced to eat raw meat for the first time in her life. Unexpected consequences emerge as her true self begins to form.",/kc8jT1MAiKM0iwdjAwC5lQrTNry.jpg,What are you hungry for?,"Drama, Horror","Wild Bunch, Rouge International, BeTV, Frakas Productions, RTBF, Petit Film, VOO, Ezekiel Film Production","Belgium, France, United States of America",French,"vegetarian, meat, hazing, university, cannibal, lgbt, peer pressure, woman director, vegetarianism, sister sister relationship",7.061,2935,2016
167073,Brooklyn,Released,62076141,111,FALSE,/3Wx2mXuVllhICbbDTMpHdNr5ZFg.jpg,11000000,http://www.foxsearchlight.com/brooklyn/,tt2381111,en,Brooklyn,"In 1950s Ireland and New York, young Eilis Lacey has to choose between two men and two countries.",/wSYxJKMSpHCLz2zqrRJb9RhxGz6.jpg,"Two countries, two loves, one heart","Romance, Drama","Wildgaze Films, Item 7, Parallel Films, Fís Éireann/Screen Ireland","Ireland, United Kingdom, Canada",English,"ship, based on novel or book, love triangle, homesickness, marriage, community, working class, boarding house, suburb, ireland, brooklyn, new york city, journey, irish immigrant, 1950s",7.31,2929,2015
100042,Dumb and Dumber To,Released,169837010,110,FALSE,/y7PXbMYolxWe21HuF0xrgABhvRY.jpg,40000000,,tt2096672,en,Dumb and Dumber To,"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",/b5sOa42AN7sTU9PCf7S8wI7jchB.jpg,The average person uses 10% of their brain capacity. Imagine what he could do with 1%.,Comedy,"New Line Cinema, Universal Pictures, Conundrum Entertainment, Red Granite Pictures",United States of America,English,"friendship, road trip, sequel, buddy comedy",5.545,2922,2014
504949,The King,Released,0,140,FALSE,/urwWVsciRiNSmhtMJcck0noWAXr.jpg,0,,tt7984766,en,The King,"England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.",/8u0QBGUbZcBW59VEAdmeFl9g98N.jpg,All hail,"Drama, History, War","Plan B Entertainment, Porchlight Films, Blue-Tongue Films, Yoki","Australia, United States of America","English, French, Latin","biography, hundred years' war, historical fiction, british history, mentor protégé relationship, king of england, costume drama, 15th century, british monarchy, medieval england, father son relationship, medieval france",7.16,2922,2019
19959,Surrogates,Released,122444772,89,FALSE,/cCjzu6OZIUDWowadzexCHNBTmjH.jpg,80000000,http://chooseyoursurrogate.com/,tt0986263,en,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",/3SDUkTsYPDZZQotR2ggxjIH0zsW.jpg,How do you save humanity when the only thing that's real is you?,"Science Fiction, Action, Thriller","Wintergreen Productions, Touchstone Pictures, Mandeville Films, Top Shelf Productions",United States of America,"English, French","future, clone, dystopia, based on comic, murder, robot, questioning",6.097,2920,2009
785084,The Whale,Released,55101305,116,FALSE,/46FRuCeAn6TrS4F1P4F9zhyCpyo.jpg,3000000,https://a24films.com/films/the-whale,tt13833688,en,The Whale,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,/jQ0gylJMxWSL490sy0RrPj1Lj7e.jpg,,Drama,"A24, Protozoa Pictures",United States of America,English,"regret, nurse, missionary, idaho, bible, redemption, overweight man, addiction, based on play or musical, teacher, grief, neighbor, obesity, religion, death of lover, election, rebellious daughter, guilt, death, lgbt, sister-in-law, eating disorder, father daughter reunion, empathy, shame, english teacher, abandonment, one location, father daughter relationship, 2010s, gay theme, apartment, essay, food addiction, religious symbolism",7.949,2917,2022
6557,27 Dresses,Released,160259319,111,FALSE,/gE1GAqWsQwxNCUkzBfDqc6BNuUG.jpg,30000000,http://www.27dressesthemovie.com/,tt0988595,en,27 Dresses,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.,/rEfourJfgEyKiewwH8ZkUYt9AqE.jpg,She's about to find the perfect fit.,"Comedy, Romance","Fox 2000 Pictures, Spyglass Entertainment, Dune Entertainment III",United States of America,English,"newspaper, new love, lovesickness, sibling relationship, wedding planner, witness, bride, bridesmaid, romantic comedy, sister, sibling rivalry, reporter, wedding, woman director, hilarious, cheerful, familiar",6.401,2916,2008
180863,T2 Trainspotting,Released,42067430,117,FALSE,/vb3KG2ALfiUrwgEsL3pLZGNFW8b.jpg,18000000,http://www.t2trainspottingmovie.com/,tt2763304,en,T2 Trainspotting,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",/xlbpCwa9OXXIiNgXcwuompHFIk9.jpg,Face your past. Choose your future.,"Drama, Comedy","Creative Scotland, DNA Films, TriStar Pictures, Decibel Films, Film4 Productions, Cloud Eight Films",United Kingdom,"Bulgarian, English","prison, friendship, based on novel or book, fight, scotland, blackmail, heroin, drug addiction, junkie, cocaine, nightclub, edinburgh, scotland, addiction, sequel, prison escape, revenge, extortion, theft, bar fight, social realism, council estate, bulgarian",6.946,2916,2017
76025,Shame,Released,3909002,102,FALSE,/qBwWtE0T5jwXeWLDeg5d0cEpL5H.jpg,6500000,https://www.searchlightpictures.com/shame,tt1723811,en,Shame,"Brandon, a thirty-something man living in New York, eludes intimacy with women but feeds his deepest desires with a compulsive addiction to sex. When his younger sister temporarily moves into his apartment, stirring up bitter memories of their shared painful past, Brandon's life, like his fragile mind, gets out of control.",/cAWLz9kFv4xc6IsEXTj2DrcqD55.jpg,,Drama,"HanWay Films, See-Saw Films, Lipsync Productions, Alliance Films, Film4 Productions, UK Film Council","Canada, United Kingdom",English,"new york city, pornography, sex addiction, co-workers relationship, internet porn, self-loathing, brother sister relationship",6.953,2916,2011
146,"Crouching Tiger, Hidden Dragon",Released,213525736,120,FALSE,/ylZ06kRUF2JKkrCG2E3qn5D9w8L.jpg,17000000,,tt0190332,zh,卧虎藏龍,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",/iNDVBFNz4XyYzM9Lwip6atSTFqf.jpg,"A timeless story of strength, secrets and two warriors who would never surrender.","Adventure, Drama, Action, Romance","China Film Co-Production Corporation, Columbia Pictures Film Production Asia, Good Machine, Asia Union Film & Entertainment Ltd., United China Vision, Zoom Hunt International Productions Company Ltd., Columbia Pictures, Sony Pictures Classics, Edko Films, Ang Lee Productions","China, Hong Kong, Taiwan, United States of America",Mandarin,"martial arts, kung fu, based on novel or book, flying, taskmaster, sword, tiger, villainess, mountain, comb, fistfight, sword fight, thief, revenge, theft, historical, female martial artist, 18th century, wuxia, warrior, bamboo, tavern fight, action hero, qing dynasty",7.409,2914,2000
59,A History of Violence,Released,60740827,96,FALSE,/5EEdDTV0IBxJ2J4jDUDvl076v7f.jpg,32000000,,tt0399146,en,A History of Violence,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,/rrc6GiAKHDrUjp8OmdVng9hRWBn.jpg,Tom Stall had the perfect life … until he became a hero.,"Drama, Thriller, Crime","New Line Cinema, BenderSpink","Canada, Germany, United States of America",English,"small town, hero, robbery, indiana, usa, distrust, philadelphia, pennsylvania, dual identity, double life, fight, identity, self-defense, marriage, diner, mistaken identity, based on comic, family relationships, irish mob, revenge, mobster, lawyer, attempted robbery, based on graphic novel, graphic violence",7.168,2906,2005
263472,Knock Knock,Released,6341684,99,FALSE,/9DclZBBDxMrbcqNS81Pjz8opZTW.jpg,2500000,http://knockknockmovie.tumblr.com/,tt3605418,en,Knock Knock,"When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.",/cUC4rUb1Cs2KMaZ6RD4uYUEEwls.jpg,One night can cost you everything.,Thriller,"Sobras International Pictures, Lionsgate Premiere, UFA, Black Bear Pictures, Camp Grey, Elevated Films, Movie Trailer House, Rogovin Brothers, Dragonfly Entertainment","Chile, Germany, Israel, United States of America","Spanish, English","adultery, infidelity, cake, disc jockey, rain, architect, seduction, torture, art, home invasion, extramarital affair, threesome, seductress, erotic thriller, married man",5.339,2904,2015
238615,Self/less,Released,31807156,117,FALSE,/edeAsyMfRYmNmFUIG1WzK7gcM1y.jpg,26000000,http://selflessmovie.tumblr.com/,tt2140379,en,Self/less,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,/b03zZZTE17iH6klsInFOlrgfYRN.jpg,God Created Man. Man Created Immortality.,"Science Fiction, Mystery, Thriller, Action","Ram Bergman Productions, Endgame Entertainment",United States of America,English,"immortality, lie, terminal illness, laboratory, cancer, doctor, body-swap, death, rich, false memory, soul transference, rich man, mind transfer, host body, body snatching, eternal",6.409,2904,2015
399361,Triple Frontier,Released,0,125,FALSE,/s9I2LmQMYCanl6DvC3X1AOHs2r8.jpg,0,http://www.netflix.com/triplefrontier,tt1488606,en,Triple Frontier,"Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord.",/aBw8zYuAljVM1FeK5bZKITPH8ZD.jpg,You can’t go this far without crossing every line,"Action, Thriller, Crime, Adventure",Atlas Entertainment,United States of America,"English, Spanish, Portuguese","peru, cocaine, amazon rainforest, survival, drug cartel, drug lord, andes mountains, ex special forces, treasure heist",6.292,2903,2019
5174,Rush Hour 3,Released,258022233,91,FALSE,/ozsLB1HRCN6ZAmJN89pWtoiAwnb.jpg,140000000,,tt0293564,en,Rush Hour 3,"After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?",/rZ7IxJlPhNNJ6Rn8z1rzsXuA70P.jpg,The Rush Is On!,"Action, Comedy, Crime","New Line Cinema, Roger Birnbaum Productions, Arthur Sarkissian Productions, Unlike Film Productions",United States of America,"Latin, English, French, Japanese, Mandarin","martial arts, ambassador, los angeles, california, interracial friendship, buddy cop, action hero",6.4,2903,2007
179144,The Great Beauty,Released,24930592,142,FALSE,/caGv0jxkJUP8eVFMDca6B4pTB0e.jpg,9200000,http://www.indigofilm.it/produzioni/film/61/la-grande-bellezza,tt2358891,it,La grande bellezza,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",/1cmOc3ZPkuCTOTqHEsRr3Pk81Um.jpg,,Drama,"France 2 Cinéma, Indigo Film, Babe Films, Pathé","France, Italy","Italian, Japanese, Spanish, Mandarin","journalist, based on novel or book, rome, italy, alcohol, birthday, vatican, nightclub, giraffe, artist, beauty, satire, aging, love, church, art, drugs, flamingo",7.509,2902,2013
